order,Progress,Duration (in seconds),Finished,Response ID,DistributionChannel - Distribution Channel,"consentement",gender,gender_TEXT,sexual_orientation,"sexual_orientation_5_TEXT ",age_1,"kids ","kids_2","activity - Etes-vous (en ce moment) ","pays ","pays_4_TEXT ","nationalite ",nationalite_text,"society_ladder_1 - 10","society_ladder_2 - - 9","society_ladder_3 -- 8","society_ladder_4 -- 7","society_ladder_5 -- 6","society_ladder_6 -- 5","society_ladder_7 -- 4","society_ladder_8 -- 3","society_ladder_9 -- 2","society_ladder_10 -- 1",alarm_timer_First Click - Timing - First Click,alarm_timer_Last Click - Timing - Last Click,alarm_timer_Page Submit - Timing - Page Submit,alarm_timer_Click Count - Timing - Click Count,desc_norm,"presc_norm_d - Sur une échelle de 1 (perturbation totale) à 7 (conformité totale), veuillez évaluer dans quelle mesure les solutions proposées par Essaim d'Alerte sont compatibles avec le fonctionnement de votre pays ?",high_control_1,high_control_2,high_control_3,high_control_4,high_control_5,high_control_6,high_control_7,high_control_8,high_control_9,high_control_10,high_control_11,high_control_12,high_control_13,high_control_14,high_control_15,high_control_16,high_control_17,high_control_18,high_control_19,high_control_20,high_control_21,high_control_22,control_low_1,control_low_2,control_low_3,control_low_4,control_low_5,control_low_6,control_low_7,control_low_8,control_low_9,control_low_10,control_low_11,control_low_12,control_low_13,control_low_14,control_low_15,control_low_16,control_low_17,control_low_18,control_low_19,control_low_20,control_low_21,control_low_22,sdo_french_1,sdo_french_2,sdo_french_3,sdo_french_4,sdo_french_5,sdo_french_6,sdo_french_7,sdo_french_8,sdo_french_9,sdo_french_10,sdo_french_11,sdo_french_12,sdo_french_13,sdo_french_14,sdo_french_15,sdo_french_16,sdo_DO_1,sdo_DO_2,sdo_DO_3,sdo_DO_4,sdo_DO_5,sdo_DO_6,sdo_DO_7,sdo_DO_8,sdo_DO_9,sdo_DO_10,sdo_DO_11,sdo_DO_12,sdo_DO_13,sdo_DO_14,sdo_DO_15,sdo_DO_16,edo,condrition_high_low_control,condrition_high_low_control_text,sdo_or_edo_first
108,100,676,1,R_2Xp1CAOaJ1QVGET,anonymous,"1",1,,2,,23,"1",,"3","1",,"2",,"Neutral","Neutral","Like","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral",4.556,118.234,118.824,23,35,"5",,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,1,1,,1,1,1,,,1,1,1,,,1,6,6,6,5,6,6,5,2,3,5,6,2,5,3,3,10,9,8,1,4,15,13,2,6,16,11,3,14,7,12,5,5,2,low,edo
581,100,838,1,R_1KkI8jVftVWqZiB,anonymous,"1",1,,2,,67,"2","3","5","2",,"2",,"Neutral","Neutral","Neutral","Neutral","Like","Neutral","Neutral","Neutral","Neutral","Neutral",44.368,167.609,168.755,10,33,"4",,1,1,1,,1,1,1,,,,1,,,,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,3,3,5,6,1,6,5,6,1,4,6,6,4,1,4,3,8,3,2,10,4,7,15,11,6,14,12,13,16,5,1,9,5,1,high,sdo
462,100,885,1,R_31Z6g27ZJvfrL3b,anonymous,"1",1,,2,,65,"2","2","2","1",,"1",,"Neutral","Like","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral",6.081,187.596,189.322,14,40,"5",,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,,,1,1,,,1,,1,,,,,1,,1,5,3,2,5,2,6,3,4,2,1,5,3,3,1,3,3,6,13,14,5,2,15,4,12,1,7,16,9,11,3,8,10,5,2,low,edo
629,100,591,1,R_WqUu99NdKioCIbn,anonymous,"1",2,,2,,53,"2","3","2","3",,"3",,"Neutral","Neutral","Neutral","Like","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral",26.347,92.414,93.267,11,65,"4",1,1,,1,,1,1,,,,,1,1,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,5,1,7,5,7,1,5,6,7,3,1,3,3,7,9,4,10,13,15,6,16,8,5,2,14,12,3,1,11,5,1,high,sdo
283,100,4196,1,R_3QRazd1uOgMjlM9,anonymous,"1",1,,2,,21,"1",,"1","1",,"3",,"Neutral","Neutral","Like","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral",4.302,2024.797,2026.945,129,30,"4",,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,,,1,,,1,1,,,1,1,1,,,1,4,3,6,1,6,2,5,1,5,6,7,4,5,3,4,2,8,11,14,16,15,5,4,9,7,3,12,13,6,10,1,5,2,low,edo
120,100,361,1,R_1GTSJdKoRv52IEe,anonymous,"1",2,,2,,53,"2","2","3","3",,"3",,"Neutral","Neutral","Like","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral",4.142,4.142,5.003,1,75,"4",,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,,,1,,,,1,,1,,1,1,1,1,1,4,4,5,1,4,4,4,1,3,4,6,4,5,4,4,4,6,3,9,8,13,1,5,10,11,14,16,7,12,15,2,5,2,low,edo
61,100,1368,1,R_ZjZhBK2MRtxjcC5,anonymous,"1",2,,2,,37,"2","2","2","1",,"1",,"Neutral","Neutral","Neutral","Like","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral",18.882,195.424,198.074,17,40,"3",,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,1,1,1,1,,,1,,,,,1,,1,1,3,4,6,1,6,2,5,2,5,3,5,2,5,3,4,7,1,13,15,3,4,2,16,14,9,10,5,8,11,12,6,5,2,low,edo
168,100,523,1,R_1DoHVaQcbJXEIwe,anonymous,"1",1,,2,,24,"1",,"6","2",,"2",,"Neutral","Neutral","Neutral","Like","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral",4.425,87.576,88.871,30,71,"2",1,,,1,,1,1,,,,,1,1,,,1,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,1,7,1,7,5,7,3,7,1,7,7,7,1,6,7,4,5,1,13,15,4,16,8,2,12,7,9,14,11,3,10,6,5,1,high,sdo
193,100,956,1,R_3rMtVQtjrR2owKM,anonymous,"1",2,,2,,44,"2","1","4","2",,"4","Japonaise ","Neutral","Neutral","Like","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral",14.441,221.294,228.168,33,20,"2",,,,,,,,,,,,,,,,,,,,,,,1,,1,,,1,,,1,1,1,,,,1,,1,,,1,1,,1,5,5,4,2,5,1,5,1,2,2,7,1,5,2,4,13,10,15,3,1,4,9,14,7,12,2,16,8,5,11,6,5,2,low,sdo
110,100,632,1,R_1fkNoGThTw5hMGX,anonymous,"1",1,,2,,24,"1",,"1","1",,"1",,"Neutral","Neutral","Neutral","Like","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral",5.587,72.739,73.361,13,20,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,,1,1,,,,1,,1,1,,1,1,5,5,7,5,6,5,5,2,7,6,7,3,1,2,4,13,9,4,8,2,10,14,12,5,3,1,16,15,6,11,7,5,2,low,edo
607,100,597,1,R_RfywTdZ2DvCe66B,anonymous,"1",2,,2,,26,"1",,"3","1",,"1",,"Neutral","Neutral","Neutral","Neutral","Neutral","Like","Neutral","Neutral","Neutral","Neutral",5.357,72.767,73.422,39,38,"6",,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,1,1,1,,1,,,1,,,1,,,1,,1,7,2,7,3,7,3,6,1,7,7,7,4,2,7,4,13,12,4,9,2,3,11,8,15,14,6,10,1,5,16,7,5,2,low,edo
3,100,262,1,R_2rZt6smOByfg4J3,anonymous,"1",1,,2,,23,"1",,"1","1",,"1",,"Neutral","Like","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral",9.098,9.098,10.135,1,,"8",,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,,1,1,1,,,1,,1,,1,1,,,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,12,15,1,3,5,6,11,4,2,7,8,9,10,16,14,13,5,2,low,sdo
104,100,140,1,R_3QVgbMAw9NraBih,anonymous,"1",1,,2,,22,"1",,"1","1",,"2",,"Neutral","Like","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral",2.27,2.27,3.268,1,83,"7",1,1,1,1,1,,,,1,,,,1,1,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,11,4,12,7,6,1,5,9,15,2,10,3,8,16,14,13,5,1,high,edo
170,100,1789,1,R_3qNJKvyvqPxa1dF,anonymous,"1",2,,2,,52,"2","2","2","2",,"2",,"Neutral","Neutral","Neutral","Neutral","Like","Neutral","Neutral","Neutral","Neutral","Neutral",6.303,806.969,808.017,40,15,"4",,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,1,1,,1,1,,,1,,1,1,,1,,,4,1,4,1,1,6,4,7,4,1,1,7,4,1,1,4,4,3,14,5,8,13,1,9,6,7,2,11,15,12,10,16,5,2,low,edo
268,100,765,1,R_3ELMVOCOnqDTnx0,anonymous,"1",1,,2,,70,"2","3","5","2",,"2",,"Neutral","Neutral","Like","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral",38.228,140.057,142.383,8,15,"2",1,1,,1,,1,1,,,,1,1,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,4,4,5,2,12,4,6,3,4,3,3,5,12,4,7,4,14,13,4,3,1,9,2,7,11,8,5,6,10,15,12,16,5,1,high,edo
105,100,308,1,R_1meMPnOLocBTwxx,anonymous,"1",1,,2,,23,"1",,"1","1",,"1",,"Neutral","Neutral","Neutral","Neutral","Like","Neutral","Neutral","Neutral","Neutral","Neutral",1.932,1.932,2.532,1,19,"2",1,1,,,,1,,1,,1,,1,1,1,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,6,6,1,6,3,5,2,3,3,3,5,7,5,6,1,5,11,8,15,14,4,2,7,10,13,5,3,6,9,12,16,1,5,1,high,sdo
397,100,630,1,R_1FzUk7hKsp35uMD,anonymous,"1",1,,2,,36,"2","2","2","2",,"2",,"Neutral","Neutral","Neutral","Like","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral",15.374,80.021,80.878,9,40,"3",1,1,,1,,1,1,,1,,,1,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,2,3,3,3,4,3,5,3,6,3,5,5,2,5,7,8,6,10,5,12,13,4,3,14,9,1,16,15,11,2,5,1,high,edo
366,97,722,0,R_2OJzTzKy0nIvni3,anonymous,"1",1,,2,,67,"2","2","5","1",,"1",,"Neutral","Like","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral",37.919,167.701,170.617,22,19,"3",1,1,,1,,1,1,,1,,,1,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,6,4,1,6,6,6,1,4,6,7,2,1,1,5,5,15,11,6,2,7,12,13,4,16,10,8,14,1,9,3,5,1,high,edo
617,100,746,1,R_1NErX3T41Ehzdw3,anonymous,"1",1,,2,,21,"1",,"1","1",,"4",Franco-Suisse,"Neutral","Neutral","Neutral","Like","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral",1.087,127.749,128.325,31,30,"3",1,,,1,1,,1,1,1,,,,1,1,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,1,1,1,3,4,2,1,3,1,2,3,7,6,3,1,5,4,2,15,11,1,3,14,8,9,5,13,16,10,12,6,7,5,1,high,edo
666,100,549,1,R_2s1NIdWQs6YzZMu,anonymous,"1",1,,2,,36,"1",,"3","4","Autriche","2",,"Neutral","Like","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral",61.359,92.67,93.529,5,40,"5",1,1,,1,1,,1,,,,,1,1,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,2,6,1,7,5,5,2,5,7,5,4,2,6,5,16,10,1,2,3,4,7,15,9,5,6,11,12,14,13,8,5,1,high,edo
504,100,354,1,R_1r8iwcTKCVm8JIO,anonymous,"1",1,,2,,24,"1",,"1","1",,"1",,"Neutral","Neutral","Like","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral",0.576,7.523,11.502,5,,"8",1,,,1,,1,1,,,1,,1,1,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,7,5,7,5,6,5,6,5,5,3,5,6,7,5,2,5,1,6,10,12,7,3,5,13,16,2,8,15,4,11,14,9,5,1,high,edo
171,100,667,1,R_2azSrM5KE21Xv4u,anonymous,"1",1,,2,,23,"1",,"1","1",,"1",,"Neutral","Neutral","Neutral","Like","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral",2.031,2.031,2.736,1,49,"5",,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,1,1,,,,1,,,,1,1,,1,3,3,5,5,2,6,5,5,2,1,4,5,4,4,2,5,10,9,7,13,16,12,1,4,15,2,8,6,14,5,3,11,5,2,low,edo
153,100,412,1,R_VVeOpbjLKRAiby9,anonymous,"1",1,,1,,24,"1",,"1","1",,"1",,"Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Like","Neutral","Neutral",9.99,28.565,29.265,11,44,"3",1,1,,,1,,1,,,1,,1,,1,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,3,5,2,5,2,6,5,3,2,2,3,6,4,2,3,5,6,2,14,7,16,4,13,5,9,10,11,8,1,3,15,12,5,1,high,edo
282,100,407,1,R_2z8f5xIFCmN1vTO,anonymous,"1",1,,2,,24,"1",,"2","4","Allemagne","2",,"Neutral","Neutral","Neutral","Like","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral",70.597,70.597,71.684,1,30,"1",,1,,,1,1,1,1,,,,,1,1,,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,3,2,2,7,5,6,2,5,1,6,5,7,4,2,3,5,16,4,7,1,13,10,5,2,14,15,6,8,3,11,9,12,5,1,high,edo
455,100,605,1,R_UEmfhuCFvbPPdV7,anonymous,"1",2,,2,,70,"2","2","5","1",,"1",,"Neutral","Neutral","Like","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral",6.024,123.588,125.465,70,40,"3",1,1,1,1,,1,1,,,,,1,,1,,1,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,5,3,6,3,1,3,3,3,3,3,3,3,5,1,3,5,11,3,7,13,6,10,5,9,15,2,1,4,12,16,8,14,5,1,high,sdo
585,100,875,1,R_Qoehk8IqEvrjgNH,anonymous,"1",1,,2,,65,"2","2","2","1",,"1",,"Like","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral",140.3,140.3,142.291,1,19,"2",,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,,1,,,,1,,1,,,,,,,,4,5,2,5,1,5,6,7,4,6,5,7,4,2,2,5,14,7,10,3,11,12,2,4,9,16,6,1,13,8,5,15,5,2,low,sdo
340,100,457,1,R_3Iac7VbfYywXEeu,anonymous,"1",2,,2,,59,"2","2","2","2",,"2",,"Neutral","Neutral","Neutral","Neutral","Neutral","Like","Neutral","Neutral","Neutral","Neutral",1.159,4.823,5.822,4,52,"4",,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,1,1,1,1,,,,,,,1,1,1,1,,7,7,4,7,5,4,5,4,2,4,1,7,6,1,2,5,1,13,7,10,3,12,11,6,14,4,2,8,5,9,15,16,5,2,low,edo
672,100,708,1,R_271EjPQJbdTDU2R,anonymous,"1",2,,2,,70,"2","3","5","4","Italie","2",,"Neutral","Neutral","Like","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral",1.553,5.096,6.994,4,25,"4",,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,1,,,1,1,,,1,1,,1,,,1,,,4,4,4,4,1,7,1,4,1,7,4,7,1,1,4,5,1,14,10,9,12,2,3,15,11,4,7,13,6,5,8,16,5,2,low,edo
111,100,945,1,R_2CWEDOqz3o3P91e,anonymous,"1",1,,2,,23,"1",,"1","1",,"1",,"Neutral","Neutral","Like","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral",9.999,183.118,183.972,26,30,"8",1,,,1,1,1,1,,1,,,1,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,5,7,2,7,5,6,2,4,6,7,4,1,4,6,12,9,15,4,6,10,5,13,2,11,8,7,16,3,14,1,5,1,high,edo
211,100,1968,1,R_3fQ2KrqeinjvVH9,anonymous,"1",1,,2,,23,"1",,"2","2",,"2",,"Neutral","Like","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral",4.335,801.201,802.004,10,27,"5",,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,1,1,,,,,1,1,,,1,1,1,1,,1,4,2,7,1,5,5,6,1,5,7,7,5,5,4,6,2,10,13,1,16,11,8,12,14,4,7,9,6,15,3,5,5,2,low,sdo
664,100,808,1,R_OoOTccz9mRMb4qt,anonymous,"1",1,,2,,56,"2","2","2","2",,"2",,"Like","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral",26.911,137.656,138.401,12,80,"2",1,1,,1,,,1,1,,,,,1,1,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,2,12,4,7,4,7,2,7,1,7,7,7,4,2,6,6,11,4,6,9,2,14,10,3,8,5,16,12,1,15,13,7,5,1,high,edo
456,100,617,1,R_0NyVvqM73AULQc1,anonymous,"1",1,,2,,61,"1",,"2","2",,"2",,"Neutral","Neutral","Like","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral",20.244,125.852,127.131,15,,"2",,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,1,,,,,,1,1,1,1,,1,,1,1,7,1,6,1,7,2,7,1,7,6,7,1,1,6,6,7,14,2,12,13,3,5,11,1,4,10,8,15,6,16,9,5,2,low,sdo
8,100,1793,1,R_3jeZiiSQD7trDss,anonymous,"1",1,,2,,22,"1",,"1","1",,"2",,"Neutral","Like","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral",25.216,115.408,116.693,12,30,"2",1,1,,,,,1,,1,,,,1,1,,1,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,1,6,5,6,3,7,3,6,1,7,6,6,4,6,2,6,3,4,6,12,13,9,14,15,10,2,1,8,16,7,5,11,5,1,high,edo
613,100,1201,1,R_plTPxyqNRuBsHCN,anonymous,"1",1,,2,,25,"1",,"1","1",,"1",,"Neutral","Like","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral",5.742,130.69,131.526,28,30,"4",,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1,1,1,1,,,,1,1,,,,,1,,,2,5,2,5,2,6,2,5,1,6,6,5,6,1,7,6,7,4,12,6,1,3,15,5,16,10,13,9,2,11,8,14,5,2,low,edo
114,100,444,1,R_2uy5V9xSFBE6ZsV,anonymous,"1",1,,2,,52,"2","4","2","3",,"3",,"Neutral","Neutral","Neutral","Like","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral",4.771,30.193,31.15,9,35,"5",1,1,,1,,1,1,,,,,1,1,1,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,2,6,2,6,2,7,2,6,1,7,6,6,1,2,6,6,8,10,3,2,6,1,5,7,4,13,14,16,11,12,9,15,5,1,high,sdo
281,100,636,1,R_OChjWaqV7WbLekV,anonymous,"1",1,,2,,54,"2","2","2","2",,"2",,"Dislike","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral",2.705,126.764,127.712,35,16,"3",,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,1,1,,,1,1,1,,1,,,,7,1,5,4,5,3,7,4,7,1,2,7,7,4,1,6,14,8,10,2,4,6,3,9,1,5,13,15,12,11,7,16,5,2,low,sdo
582,100,597,1,R_2ZIcxk8lR5xtV6r,anonymous,"1",1,,2,,44,"2","2","2","2",,"2",,"Like","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral",26.687,126.513,127.704,9,21,"1",,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,,,1,1,,,1,,,,,1,,1,1,1,4,3,4,4,7,7,6,3,4,1,2,3,4,4,2,7,15,9,14,13,2,3,12,8,6,7,5,10,11,16,4,1,5,2,low,edo
87,100,691,1,R_1QyFa5D0hL8QtUR,anonymous,"1",2,,2,,27,"1",,"2","1",,"1",,"Neutral","Neutral","Neutral","Neutral","Neutral","Like","Neutral","Neutral","Neutral","Neutral",1.847,117.633,119.319,48,40,"5",1,1,,1,1,1,,,,,,1,1,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7,1,6,1,7,1,7,1,7,7,6,7,2,7,7,7,1,8,2,14,11,16,13,10,4,5,6,9,15,12,3,5,1,high,sdo
106,100,1040,1,R_cw5AVjuMQUR5Rv3,anonymous,"1",1,,2,,24,"1",,"1","1",,"1",,"Neutral","Neutral","Neutral","Neutral","Neutral","Like","Neutral","Neutral","Neutral","Neutral",15.227,99.623,100.803,12,30,"2",,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,,,,,1,,,1,1,1,1,1,,1,7,1,7,5,7,1,7,2,6,2,5,5,6,7,1,7,9,7,2,16,10,13,6,3,1,8,5,12,14,15,11,4,5,2,low,edo
292,100,966,1,R_3oXv8Is1ZWGkLgY,anonymous,"1",2,,2,,49,"2","2","2","4","Antilles françaises","2",,"Neutral","Neutral","Neutral","Like","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral",2.148,127.62,128.71,26,,"4",1,,,1,,1,1,,1,,,1,,1,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,2,6,3,5,4,7,6,6,6,4,7,1,6,7,2,13,16,11,9,10,6,12,5,1,7,8,15,3,14,4,5,1,high,edo
311,100,898,1,R_2P7thMYPsfn8E9t,anonymous,"1",2,,2,,54,"1",,"6","1",,"1",,"Neutral","Neutral","Neutral","Neutral","Neutral","Like","Neutral","Neutral","Neutral","Neutral",25.239,107.122,108.007,9,30,"3",,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,1,1,,1,,,,1,,1,,1,,,,1,5,4,7,3,5,4,7,12,4,12,5,12,1,4,12,5,4,2,6,3,10,12,9,15,16,1,14,7,13,11,8,5,2,low,edo
119,100,792,1,R_2rIXPJcLRRBaj99,anonymous,"1",2,,2,,52,"2","2","4","2",,"2",,"Neutral","Neutral","Like","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral",1.912,16.259,17.404,4,10,"2",,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,1,,,,1,,1,,,1,1,1,1,4,1,7,1,7,1,7,1,1,7,7,1,1,4,12,3,12,8,13,9,2,7,4,5,10,16,14,6,11,1,15,5,2,low,sdo
326,90,95,0,R_UgXtw7LnhtSvRFT,anonymous,"1",2,,2,,26,"1",,"1","1",,"1",,"Neutral","Neutral","Neutral","Like","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral",1.933,1.933,2.894,1,54,"4",,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,1,1,,,,,,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,low,edo
586,90,807,0,R_ux1xBKnRCZIIQc9,anonymous,"1",2,,2,,59,"2","2","2","2",,"2",,"Neutral","Neutral","Neutral","Neutral","Like","Neutral","Neutral","Neutral","Neutral","Neutral",31.439,147.224,148.553,13,50,"4",,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,1,,1,1,,,,1,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,low,edo
667,100,739,1,R_2zSKOfd3bmTb94V,anonymous,"1",2,,2,,23,"1",,"3","1",,"1",,"Like","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral",5.298,139.592,140.352,37,65,"6",,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,1,,1,,,,1,1,1,1,,1,,1,1,7,3,1,2,7,2,7,1,6,7,7,1,3,6,1,1,14,15,2,7,10,12,6,8,16,5,13,9,3,11,4,6,2,low,edo
188,100,2322,1,R_1n0IsJ7cTqL3O0w,anonymous,"1",2,,2,,65,"2","3","5","2",,"2",,"Neutral","Neutral","Like","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral",11.827,93.669,94.703,24,55,"5",1,1,,1,,1,1,,,,,1,1,1,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,6,2,5,1,6,5,5,1,1,5,7,2,2,2,1,10,16,9,12,6,3,14,8,5,15,13,7,4,2,1,11,6,1,high,edo
657,100,578,1,R_22m1HBr1fzBpqzL,anonymous,"1",1,,2,,25,"1",,"1","1",,"1",,"Neutral","Neutral","Like","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral",5.211,77.053,84.461,116,75,"5",1,,,,,1,1,,1,,1,,1,1,,1,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,2,7,1,7,1,7,5,7,2,5,7,6,6,3,3,2,1,2,8,5,16,11,10,12,14,15,7,9,6,4,13,3,6,1,high,sdo
606,100,698,1,R_10N9PLgIcqsKtRn,anonymous,"1",2,,2,,25,"1",,"1","1",,"1",,"Neutral","Neutral","Neutral","Like","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral",128.647,150.334,151.368,8,38,"3",,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,1,1,,,,1,,,,1,1,1,,4,4,4,4,4,4,4,6,2,4,4,4,4,5,4,2,9,14,11,13,15,16,1,3,2,12,8,7,10,4,6,5,6,2,low,edo
363,100,1760,1,R_3qJ6M4FngrEzH8s,anonymous,"1",2,,2,,23,"1",,"2","1",,"1",,"Neutral","Neutral","Neutral","Like","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral",4.334,240.596,241.48,37,60,"5",1,1,,1,1,1,1,,,,,1,,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,1,7,5,6,1,7,3,5,1,6,7,7,6,3,7,2,13,11,3,4,10,6,14,1,5,15,7,12,2,16,8,9,6,1,high,edo
482,100,823,1,R_1KqJlKR94xQ6AMQ,anonymous,"1",2,,2,,30,"1",,"2","4","Pays Bas","1",,"Neutral","Neutral","Like","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral",19.39,97.629,98.383,12,18,"6",1,1,,1,,,,1,1,,1,1,,1,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,4,7,4,6,3,7,2,4,5,7,1,6,1,2,12,3,9,7,13,2,14,1,4,8,15,5,16,6,10,11,6,1,high,edo
4,100,250,1,R_3dLFnbOYf46tdxI,anonymous,"1",1,,2,,23,"1",,"1","1",,"3",,"Neutral","Neutral","Like","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral",12.351,12.351,14.615,1,69,"5",1,1,,,1,,1,,,1,,,1,,1,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,4,6,7,4,6,2,6,1,6,6,6,2,5,4,2,11,9,15,2,16,3,6,13,8,7,14,4,10,1,5,12,6,1,high,edo
